1	679	3.18159	0.0320884	-0.000854931	14.8	1.16868	3.79497	3.48123	0.839443	7.31835	3.48123	3.79497	1.16868	-0.000854931	54.7742	480.435	0.847947	0.0320773	206.577	0	0.249748	1.88031	15.7913	8.36715e-005	0	-1
1	686	3.17564	0.0345249	-0.000854931	14.8	1.16868	3.79497	3.48123	0.839443	7.31835	3.48123	3.79497	1.16868	-0.000854931	55.5224	487.808	0.847947	0.034516	197.881	0	0.17912	1.89322	16.4733	8.67499e-005	0	-1
1	693	3.16969	0.0366492	-0.000854931	14.8	1.16868	3.79497	3.48123	0.839443	7.31835	3.48123	3.79497	1.16868	-0.000854931	56.2488	494.869	0.847947	0.0366411	187.211	0	0.136553	1.90658	16.9962	8.91573e-005	0	-1
1	700	3.16225	0.0385596	-0.00346113	12.7021	0.340848	1.07123	4.2152	0.839156	7.12882	4.20859	1.09577	0.348306	-0.00346113	57.0013	502.111	0.847947	0.0385554	175.692	0	0.271073	1.66984	18.7115	9.64567e-005	0	-1
1	707	3.13785	0.0406626	-0.00348745	12.7	0.340019	1.06851	4.21594	0.839155	7.12863	4.21594	1.06851	0.340019	-0.00348745	58.1561	512.952	0.847947	0.0406539	168.245	0	0.188492	1.6808	19.3767	9.94159e-005	0	-1
1	714	3.11292	0.0425563	-0.00348745	12.7	0.340019	1.06851	4.21594	0.839155	7.12863	4.21594	1.06851	0.340019	-0.00348745	59.3297	523.897	0.847947	0.0425488	158.913	0	0.137552	1.6948	19.89	0.000101759	0	-1
1	721	3.08911	0.0441539	-0.00348745	12.7	0.340019	1.06851	4.21594	0.839155	7.12863	4.21594	1.06851	0.340019	-0.00348745	60.4454	534.28	0.847947	0.0441472	149.247	0	0.108283	1.70841	20.2632	0.000103499	0	-1
1	728	3.06488	0.0455926	-0.00348745	12.7	0.340019	1.06851	4.21594	0.839155	7.12863	4.21594	1.06851	0.340019	-0.00348745	61.5778	544.829	0.847947	0.0455871	139.28	0	0.0900314	1.7224	20.5492	0.00010486	0	-1
1	735	3.0406	0.0472741	-0.00342078	10.2	0.371138	1.1663	4.21594	0.839166	7.13575	4.21594	1.1663	0.371138	-0.00342078	62.7384	556.047	0.847947	0.0472655	132.155	0	0.133765	1.46849	22.0775	0.000110962	0	-1
1	742	3.01647	0.0490537	-0.00342078	10.2	0.371138	1.1663	4.21594	0.839166	7.13575	4.21594	1.1663	0.371138	-0.00342078	63.9005	567.482	0.847947	0.0490453	125.957	0	0.117335	1.48159	22.5299	0.000113105	0	-1
1	749	2.99271	0.0506953	-0.00342078	10.2	0.371138	1.1663	4.21594	0.839166	7.13575	4.21594	1.1663	0.371138	-0.00342078	65.0406	578.703	0.847947	0.0506887	119.902	0	0.107732	1.49463	22.8608	0.000114696	0	-1
1	756	2.96835	0.0522128	-0.00342078	10.2	0.371138	1.1663	4.21594	0.839166	7.13575	4.21594	1.1663	0.371138	-0.00342078	66.2068	590.207	0.847947	0.0522069	114.414	0	0.101886	1.50806	23.1042	0.000115887	0	-1
1	763	2.9443	0.0532073	-0.00341902	12.2	0.321445	1.11837	4.21594	0.839149	7.12438	4.21594	1.11837	0.321445	-0.00341902	67.3435	601.131	0.847947	0.053204	108.407	0	-0.0529363	1.73974	21.9834	0.000111303	0	-1
