dTime	dValue	-1
1163	14.7	-1
1164	14.7	-1
1165	14.7	-1
1166	14.7	-1
1167	14.7	-1
1168	14.7	-1
1169	14.7	-1
1170	14.7	-1
1171	14.7	-1
1172	14.7	-1
1173	14.7	-1
1174	14.7	-1
1175	14.7	-1
1176	14.7	-1
1177	14.7	-1
1178	14.7	-1
1179	14.7	-1
1180	14.7	-1
1181	14.7	-1
1182	14.7	-1
1183	14.7	-1
1184	14.7	-1
1185	18.3	-1
1186	18.3	-1
1187	18.3	-1
1188	18.3	-1
1189	18.3	-1
1190	18.3	-1
1191	18.3	-1
1192	18.3	-1
1193	18.3	-1
1194	18.3	-1
1195	18.3	-1
1196	18.3	-1
1197	18.3	-1
1198	18.3	-1
1199	18.3	-1
1200	18.3	-1
1201	18.3	-1
1202	18.3	-1
1203	18.3	-1
1204	18.3	-1
1205	18.3	-1
1206	18.3	-1
1207	18.3	-1
1208	18.3	-1
1209	18.3	-1
1210	18.3	-1
1211	18.3	-1
1212	18.3	-1
1213	18.3	-1
1214	18.3	-1
1215	18.3	-1
1216	22.6	-1
1217	22.6	-1
1218	22.6	-1
1219	22.6	-1
1220	22.6	-1
1221	22.6	-1
1222	22.6	-1
1223	22.6	-1
1224	22.6	-1
1225	22.6	-1
1226	22.6	-1
1227	22.6	-1
1228	22.6	-1
1229	22.6	-1
1230	22.6	-1
1231	22.6	-1
1232	22.6	-1
1233	22.6	-1
1234	22.6	-1
1235	22.6	-1
1236	22.6	-1
1237	22.6	-1
1238	22.6	-1
1239	22.6	-1
1240	22.6	-1
1241	22.6	-1
1242	22.6	-1
1243	22.6	-1
1244	22.6	-1
1245	22.6	-1
1246	21.2	-1
1247	21.2	-1
1248	21.2	-1
1249	21.2	-1
1250	21.2	-1
1251	21.2	-1
1252	21.2	-1
1253	21.2	-1
1254	21.2	-1
1255	21.2	-1
1256	21.2	-1
1257	21.2	-1
1258	21.2	-1
1259	21.2	-1
1260	21.2	-1
1261	21.2	-1
1262	21.2	-1
1263	21.2	-1
1264	21.2	-1
1265	21.2	-1
1266	21.2	-1
1267	21.2	-1
1268	21.2	-1
1269	21.2	-1
1270	21.2	-1
1271	21.2	-1
1272	21.2	-1
1273	21.2	-1
1274	21.2	-1
1275	21.2	-1
1276	21.2	-1
1277	23.5	-1
1278	23.5	-1
1279	23.5	-1
1280	23.5	-1
1281	23.5	-1
1282	23.5	-1
1283	23.5	-1
1284	23.5	-1
1285	23.5	-1
1286	23.5	-1
1287	23.5	-1
1288	23.5	-1
1289	23.5	-1
1290	23.5	-1
1291	23.5	-1
1292	23.5	-1
1293	23.5	-1
1294	23.5	-1
1295	23.5	-1
1296	23.5	-1
1297	23.5	-1
1298	23.5	-1
1299	23.5	-1
1300	23.5	-1
1301	23.5	-1
1302	23.5	-1
1303	23.5	-1
1304	23.5	-1
1305	23.5	-1
1306	23.5	-1
1307	23.5	-1
1308	22.6	-1
1309	22.6	-1
1310	22.6	-1
1311	22.6	-1
1312	22.6	-1
1313	22.6	-1
1314	22.6	-1
1315	22.6	-1
1316	22.6	-1
1317	22.6	-1
1318	22.6	-1
1319	22.6	-1
1320	22.6	-1
1321	22.6	-1
1322	22.6	-1
1323	22.6	-1
1324	22.6	-1
1325	22.6	-1
1326	22.6	-1
1327	22.6	-1
1328	22.6	-1
1329	22.6	-1
1330	22.6	-1
1331	22.6	-1
1332	22.6	-1
1333	22.6	-1
1334	22.6	-1
1335	22.6	-1
1336	22.6	-1
1337	22.6	-1
1338	22.9	-1
1339	22.9	-1
1340	22.9	-1
1341	22.9	-1
1342	22.9	-1
1343	22.9	-1
1344	22.9	-1
1345	22.9	-1
1346	22.9	-1
1347	22.9	-1
1348	22.9	-1
1349	22.9	-1
1350	22.9	-1
1351	22.9	-1
1352	22.9	-1
1353	22.9	-1
1354	22.9	-1
1355	22.9	-1
1356	22.9	-1
1357	22.9	-1
1358	22.9	-1
1359	22.9	-1
1360	22.9	-1
1361	22.9	-1
1362	22.9	-1
1363	22.9	-1
1364	22.9	-1
1365	22.9	-1
1366	22.9	-1
1367	22.9	-1
1368	22.9	-1
1369	20.2	-1
1370	20.2	-1
1371	20.2	-1
1372	20.2	-1
1373	20.2	-1
1374	20.2	-1
1375	20.2	-1
1376	20.2	-1
1377	20.2	-1
1378	20.2	-1
1379	20.2	-1
1380	20.2	-1
1381	20.2	-1
1382	20.2	-1
1383	20.2	-1
1384	20.2	-1
1385	20.2	-1
1386	20.2	-1
1387	20.2	-1
1388	20.2	-1
1389	20.2	-1
1390	20.2	-1
1391	20.2	-1
1392	20.2	-1
1393	20.2	-1
1394	20.2	-1
1395	20.2	-1
1396	20.2	-1
1397	20.2	-1
1398	20.2	-1
1399	14.8	-1
1400	14.8	-1
1401	14.8	-1
1402	14.8	-1
1403	14.8	-1
1404	14.8	-1
1405	14.8	-1
1406	14.8	-1
1407	14.8	-1
1408	14.8	-1
1409	14.8	-1
1410	14.8	-1
1411	14.8	-1
1412	14.8	-1
1413	14.8	-1
1414	14.8	-1
1415	14.8	-1
1416	14.8	-1
1417	14.8	-1
1418	14.8	-1
1419	14.8	-1
1420	14.8	-1
1421	14.8	-1
1422	14.8	-1
1423	14.8	-1
1424	14.8	-1
1425	14.8	-1
1426	14.8	-1
1427	14.8	-1
1428	14.8	-1
1429	14.8	-1
1430	12.7	-1
1431	12.7	-1
1432	12.7	-1
1433	12.7	-1
1434	12.7	-1
1435	12.7	-1
1436	12.7	-1
1437	12.7	-1
1438	12.7	-1
1439	12.7	-1
1440	12.7	-1
1441	12.7	-1
1442	12.7	-1
1443	12.7	-1
1444	12.7	-1
1445	12.7	-1
1446	12.7	-1
1447	12.7	-1
1448	12.7	-1
1449	12.7	-1
1450	12.7	-1
1451	12.7	-1
1452	12.7	-1
1453	12.7	-1
1454	12.7	-1
1455	12.7	-1
1456	12.7	-1
1457	12.7	-1
1458	12.7	-1
1459	12.7	-1
1460	12.7	-1
1461	10.2	-1
1462	10.2	-1
1463	10.2	-1
1464	10.2	-1
1465	10.2	-1
1466	10.2	-1
1467	10.2	-1
1468	10.2	-1
1469	10.2	-1
1470	10.2	-1
1471	10.2	-1
1472	10.2	-1
1473	10.2	-1
1474	10.2	-1
1475	10.2	-1
1476	10.2	-1
1477	10.2	-1
1478	10.2	-1
1479	10.2	-1
1480	10.2	-1
1481	10.2	-1
1482	10.2	-1
1483	10.2	-1
1484	10.2	-1
1485	10.2	-1
1486	10.2	-1
1487	10.2	-1
1488	10.2	-1
1489	12.2	-1
1490	12.2	-1
1491	12.2	-1
1492	12.2	-1
1493	12.2	-1
1494	12.2	-1
1495	12.2	-1
1496	12.2	-1
1497	12.2	-1
1498	12.2	-1
1499	12.2	-1
1500	12.2	-1
1501	12.2	-1
1502	12.2	-1
1503	12.2	-1
1504	12.2	-1
1505	12.2	-1
1506	12.2	-1
1507	12.2	-1
1508	12.2	-1
1509	12.2	-1
1510	12.2	-1
1511	12.2	-1
1512	12.2	-1
1513	12.2	-1
1514	12.2	-1
1515	12.2	-1
1516	12.2	-1
1517	12.2	-1
1518	12.2	-1
1519	12.2	-1
1520	14.7	-1
1521	14.7	-1
1522	14.7	-1
1523	14.7	-1
1524	14.7	-1
1525	14.7	-1
1526	14.7	-1
1527	14.7	-1
1528	14.7	-1
1529	14.7	-1
1530	14.7	-1
1531	14.7	-1
1532	14.7	-1
1533	14.7	-1
1534	14.7	-1
1535	14.7	-1
1536	14.7	-1
1537	14.7	-1
1538	14.7	-1
1539	14.7	-1
1540	14.7	-1
1541	14.7	-1
1542	14.7	-1
1543	14.7	-1
1544	14.7	-1
